customer_id,first_name,last_name,email,street,city,state,local,zip_code,Extraction_Date_Time,Source
795,Mariam,Miranda,mariam.miranda@aol.com,18 East Washington Avenue ,Franklin Square,NY,False,11010,2024-05-03 23:35:20.819551,DL
796,Rosalie,Coffey,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,False,91784,2024-05-03 23:35:20.819551,DL
797,Cathey,Lamb,cathey.lamb@msn.com,9621 Ryan Drive ,Bayside,NY,False,11361,2024-05-03 23:35:20.819551,DL
798,Alyse,Jacobson,alyse.jacobson@yahoo.com,10 West Devon Lane ,Massapequa Park,NY,False,11762,2024-05-03 23:35:20.819551,DL
799,India,Barron,india.barron@msn.com,834 W. Pleasant Rd. ,Huntington,NY,False,11743,2024-05-03 23:35:20.819551,DL
800,Cris,Dunn,cris.dunn@yahoo.com,1 Pawnee Street ,Pittsford,NY,False,14534,2024-05-03 23:35:20.819551,DL
801,Ophelia,Rodgers,ophelia.rodgers@gmail.com,133 Joy Ridge Drive ,Hopewell Junction,NY,False,12533,2024-05-03 23:35:20.819551,DL
802,Barrett,Sanders,barrett.sanders@aol.com,32 Hawthorne St. ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
803,Bernardina,Cooper,bernardina.cooper@msn.com,223 Glen Creek Ave. ,Whitestone,NY,False,11357,2024-05-03 23:35:20.819551,DL
804,Douglas,Richards,douglas.richards@hotmail.com,221 Arcadia Lane ,Valley Stream,NY,False,11580,2024-05-03 23:35:20.819551,DL
805,Phillis,Fowler,phillis.fowler@aol.com,8976 N. Hall Street ,Clifton Park,NY,False,12065,2024-05-03 23:35:20.819551,DL
806,Reyes,Merritt,reyes.merritt@yahoo.com,48 Lexington Rd. ,Staten Island,NY,False,10301,2024-05-03 23:35:20.819551,DL
807,Nathalie,Knowles,nathalie.knowles@aol.com,4 Cactus Street ,West Islip,NY,False,11795,2024-05-03 23:35:20.819551,DL
808,Vallie,Dixon,vallie.dixon@yahoo.com,85 E. Ann Drive ,Rowlett,TX,True,75088,2024-05-03 23:35:20.819551,DL
809,Elnora,Simpson,elnora.simpson@yahoo.com,7157 Shore Ave. ,Bellmore,NY,False,11710,2024-05-03 23:35:20.819551,DL
810,Ivelisse,Nixon,ivelisse.nixon@aol.com,782 Boston Ave. ,Houston,TX,False,77016,2024-05-03 23:35:20.819551,DL
811,Shanti,Johnston,shanti.johnston@gmail.com,722 Alderwood Drive ,Staten Island,NY,False,10301,2024-05-03 23:35:20.819551,DL
812,Martha,Burgess,martha.burgess@msn.com,9631 St Margarets Lane ,Woodhaven,NY,False,11421,2024-05-03 23:35:20.819551,DL
813,Neville,Mcclain,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,False,11552,2024-05-03 23:35:20.819551,DL
814,Ghislaine,Compton,ghislaine.compton@aol.com,8930 Princess St. ,Lindenhurst,NY,False,11757,2024-05-03 23:35:20.819551,DL
815,Leanna,Manning,leanna.manning@yahoo.com,39 E. Stillwater Ave. ,Hicksville,NY,False,11801,2024-05-03 23:35:20.819551,DL
816,Marshall,Johnson,marshall.johnson@yahoo.com,44 Greenview St. ,Vista,CA,False,92083,2024-05-03 23:35:20.819551,DL
817,Zelda,Pratt,zelda.pratt@gmail.com,74 Trusel Drive ,Lancaster,NY,False,14086,2024-05-03 23:35:20.819551,DL
818,Joel,Wynn,joel.wynn@aol.com,7 North Oak Ave. ,San Diego,CA,False,92111,2024-05-03 23:35:20.819551,DL
819,Yahaira,Robertson,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,False,13760,2024-05-03 23:35:20.819551,DL
820,Sandy,Mills,sandy.mills@gmail.com,333 Olive Ave. ,Schenectady,NY,False,12302,2024-05-03 23:35:20.819551,DL
821,Cassidy,Clark,cassidy.clark@hotmail.com,9879 Old Kingston Road ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
822,Kristy,Watkins,kristy.watkins@gmail.com,977 South Brook Ave. ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
823,Tina,Bush,tina.bush@aol.com,8038 Bellevue Street ,Maspeth,NY,False,11378,2024-05-03 23:35:20.819551,DL
824,Veronika,Rollins,veronika.rollins@yahoo.com,94 Arnold Ave. ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
825,Kristel,Byrd,kristel.byrd@hotmail.com,9967 Piper Street ,Hicksville,NY,False,11801,2024-05-03 23:35:20.819551,DL
826,Shay,Stephenson,shay.stephenson@aol.com,9569 4th Lane ,Smithtown,NY,False,11787,2024-05-03 23:35:20.819551,DL
827,George,Pickett,george.pickett@msn.com,691 Rocky River St. ,Sunnyside,NY,False,11104,2024-05-03 23:35:20.819551,DL
828,Renato,Morton,renato.morton@msn.com,8526 Sherwood Street ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
829,Marcy,Rodriguez,marcy.rodriguez@gmail.com,97 Trusel Drive ,Lockport,NY,False,14094,2024-05-03 23:35:20.819551,DL
830,Edmund,Gaines,edmund.gaines@gmail.com,8643 Gartner St. ,Copperas Cove,TX,False,76522,2024-05-03 23:35:20.819551,DL
831,Lory,Berg,lory.berg@aol.com,64 Vine Drive ,Oswego,NY,False,13126,2024-05-03 23:35:20.819551,DL
832,Pamala,Fowler,pamala.fowler@gmail.com,399 Leatherwood St. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
833,Leone,Emerson,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,False,11357,2024-05-03 23:35:20.819551,DL
834,Brain,Skinner,brain.skinner@hotmail.com,8676 Ketch Harbour Ave. ,Euless,TX,False,76039,2024-05-03 23:35:20.819551,DL
835,Roseanne,Maynard,roseanne.maynard@yahoo.com,219 Old Paris Hill Dr. ,Euless,TX,False,76039,2024-05-03 23:35:20.819551,DL
836,Corinna,Adams,corinna.adams@msn.com,38 Trenton Court ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
837,Kellye,Campbell,kellye.campbell@gmail.com,75 Marsh St. ,Baldwinsville,NY,False,13027,2024-05-03 23:35:20.819551,DL
838,Erna,Sloan,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
839,Carolann,Russell,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,False,11542,2024-05-03 23:35:20.819551,DL
840,Gilbert,Calhoun,gilbert.calhoun@msn.com,7339 Summer Drive ,East Elmhurst,NY,False,11369,2024-05-03 23:35:20.819551,DL
841,Manie,Maxwell,manie.maxwell@gmail.com,85 Brickell Ave. ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
842,Giselle,Robles,giselle.robles@hotmail.com,9747 N. El Dorado Dr. ,San Angelo,TX,False,76901,2024-05-03 23:35:20.819551,DL
843,Tessie,Farmer,tessie.farmer@msn.com,870 Cottage Ave. ,Plattsburgh,NY,False,12901,2024-05-03 23:35:20.819551,DL
844,Felica,Munoz,felica.munoz@aol.com,24 West Rockwell Dr. ,South Ozone Park,NY,False,11420,2024-05-03 23:35:20.819551,DL
845,Kathyrn,Bush,kathyrn.bush@gmail.com,90 Devon St. ,Bronx,NY,False,10451,2024-05-03 23:35:20.819551,DL
846,Sylvester,Chan,sylvester.chan@hotmail.com,659 Arcadia Street ,Rocklin,CA,False,95677,2024-05-03 23:35:20.819551,DL
847,Lizette,Ellison,lizette.ellison@hotmail.com,865 Sunbeam Street ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
848,Ernestina,Skinner,ernestina.skinner@hotmail.com,52 Spring Drive ,Elmhurst,NY,False,11373,2024-05-03 23:35:20.819551,DL
849,Phyllis,Hill,phyllis.hill@yahoo.com,576 Devon Ave. ,Syosset,NY,False,11791,2024-05-03 23:35:20.819551,DL
850,Stephanie,Browning,stephanie.browning@yahoo.com,9156 Lantern St. ,Rowlett,TX,True,75088,2024-05-03 23:35:20.819551,DL
851,Arlena,Buckner,arlena.buckner@hotmail.com,629 Locust Ave. ,New Hyde Park,NY,False,11040,2024-05-03 23:35:20.819551,DL
852,Lezlie,Thompson,lezlie.thompson@yahoo.com,73 Vernon St. ,Freeport,NY,False,11520,2024-05-03 23:35:20.819551,DL
853,Brittney,Rojas,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,False,12401,2024-05-03 23:35:20.819551,DL
854,Phylis,Adkins,phylis.adkins@msn.com,7781 James Ave. ,New York,NY,False,10002,2024-05-03 23:35:20.819551,DL
855,Lean,Stark,lean.stark@msn.com,215 Old Pumpkin Hill St. ,Upland,CA,False,91784,2024-05-03 23:35:20.819551,DL
856,Lara,Guy,lara.guy@aol.com,9809 E. Walnut Drive ,Ronkonkoma,NY,False,11779,2024-05-03 23:35:20.819551,DL
857,Inga,Koch,inga.koch@msn.com,8445 South New Court ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
858,Klara,Kim,klara.kim@gmail.com,9660 Sherman Lane ,Rome,NY,False,13440,2024-05-03 23:35:20.819551,DL
859,Julianne,Shannon,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,False,77478,2024-05-03 23:35:20.819551,DL
860,Loni,Mullen,loni.mullen@msn.com,55 Thompson Avenue ,South Ozone Park,NY,False,11420,2024-05-03 23:35:20.819551,DL
861,Olympia,Figueroa,olympia.figueroa@hotmail.com,587 Surrey St. ,Hopewell Junction,NY,False,12533,2024-05-03 23:35:20.819551,DL
862,Mellie,Puckett,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,False,11365,2024-05-03 23:35:20.819551,DL
863,Shonta,Preston,shonta.preston@msn.com,74 Division St. ,Utica,NY,False,13501,2024-05-03 23:35:20.819551,DL
864,Lore,Sykes,lore.sykes@aol.com,7050 Beach Drive ,Buffalo,NY,False,14215,2024-05-03 23:35:20.819551,DL
865,Julia,Joyner,julia.joyner@msn.com,2 Valley View Dr. ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
866,Lynwood,Jackson,lynwood.jackson@aol.com,9449 Linda Street ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
867,Rosalva,Hamilton,rosalva.hamilton@aol.com,9883 Cedar Dr. ,Campbell,CA,False,95008,2024-05-03 23:35:20.819551,DL
868,Domingo,Casey,domingo.casey@msn.com,8665 Cypress Street ,San Jose,CA,False,95127,2024-05-03 23:35:20.819551,DL
869,Rodrigo,Durham,rodrigo.durham@aol.com,82 Old Church Road ,Richmond Hill,NY,False,11418,2024-05-03 23:35:20.819551,DL
870,Dwain,Carlson,dwain.carlson@gmail.com,951 North Trusel Ave. ,Smithtown,NY,False,11787,2024-05-03 23:35:20.819551,DL
871,Erlinda,Humphrey,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
872,Silas,Tate,silas.tate@yahoo.com,9754 53rd Court ,Corpus Christi,TX,False,78418,2024-05-03 23:35:20.819551,DL
873,Patience,Clayton,patience.clayton@hotmail.com,68 Chestnut Dr. ,Niagara Falls,NY,False,14304,2024-05-03 23:35:20.819551,DL
874,Mila,Good,mila.good@yahoo.com,812 East Longbranch Ave. ,Plattsburgh,NY,False,12901,2024-05-03 23:35:20.819551,DL
875,Tanesha,Sawyer,tanesha.sawyer@aol.com,9B Kingston Lane ,Rosedale,NY,False,11422,2024-05-03 23:35:20.819551,DL
876,Onita,Macdonald,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,False,11542,2024-05-03 23:35:20.819551,DL
877,Janine,Manning,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
878,Melodie,Melton,melodie.melton@yahoo.com,12 S. 8th Road ,Smithtown,NY,False,11787,2024-05-03 23:35:20.819551,DL
879,Ethelyn,Ray,ethelyn.ray@yahoo.com,80 South Sutor Lane ,Garden City,NY,False,11530,2024-05-03 23:35:20.819551,DL
880,Phebe,Turner,phebe.turner@aol.com,4 West York Street ,Sunnyside,NY,False,11104,2024-05-03 23:35:20.819551,DL
881,Chloe,Patel,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,False,90403,2024-05-03 23:35:20.819551,DL
882,Hilda,Harvey,hilda.harvey@gmail.com,9808 W. Cleveland Ave. ,Ballston Spa,NY,False,12020,2024-05-03 23:35:20.819551,DL
883,Gilberte,Duke,gilberte.duke@gmail.com,12 Birchwood Dr. ,El Paso,TX,False,79930,2024-05-03 23:35:20.819551,DL
884,Willian,Hardin,willian.hardin@msn.com,836 West Street ,Oswego,NY,False,13126,2024-05-03 23:35:20.819551,DL
885,Janna,Hayden,janna.hayden@msn.com,32 Hilldale Street ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
886,Letisha,May,letisha.may@yahoo.com,9965 Princeton Lane ,North Tonawanda,NY,False,14120,2024-05-03 23:35:20.819551,DL
887,Graig,Cannon,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,False,11791,2024-05-03 23:35:20.819551,DL
888,Coleen,Navarro,coleen.navarro@aol.com,990 Broad Rd. ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
889,Lucilla,Williams,lucilla.williams@hotmail.com,42 Cedar Street ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
890,Rosanne,George,rosanne.george@yahoo.com,38 Pleasant St. ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
891,Ashlie,Parrish,ashlie.parrish@hotmail.com,48 Mill Drive ,Monsey,NY,False,10952,2024-05-03 23:35:20.819551,DL
892,Alissa,Craft,alissa.craft@hotmail.com,249 Maple Street ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
893,Letty,Cobb,letty.cobb@msn.com,8652 Wellington Street ,Depew,NY,False,14043,2024-05-03 23:35:20.819551,DL
894,Nathaniel,Richard,nathaniel.richard@gmail.com,3 Nicolls Lane ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
895,Elaina,Key,elaina.key@msn.com,1 Main St. ,Plainview,NY,False,11803,2024-05-03 23:35:20.819551,DL
896,Stefani,Gamble,stefani.gamble@aol.com,9119 W. Victoria St. ,New City,NY,False,10956,2024-05-03 23:35:20.819551,DL
897,Bettyann,Acosta,bettyann.acosta@gmail.com,7949 Chapel St. ,Lancaster,NY,False,14086,2024-05-03 23:35:20.819551,DL
898,Crysta,Velez,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,False,77016,2024-05-03 23:35:20.819551,DL
899,Carisa,Carpenter,carisa.carpenter@hotmail.com,551 Belmont Lane ,Victoria,TX,False,77904,2024-05-03 23:35:20.819551,DL
900,Jule,Davenport,jule.davenport@aol.com,19 River St. ,San Carlos,CA,False,94070,2024-05-03 23:35:20.819551,DL
901,Lonna,Franks,lonna.franks@yahoo.com,667 Brickyard Street ,Ontario,CA,False,91762,2024-05-03 23:35:20.819551,DL
902,Elease,Dejesus,elease.dejesus@gmail.com,7800 Magnolia Street ,Oswego,NY,False,13126,2024-05-03 23:35:20.819551,DL
903,Maira,Long,maira.long@msn.com,7587 Bear Hill Street ,Hicksville,NY,False,11801,2024-05-03 23:35:20.819551,DL
904,Jana,Thomas,jana.thomas@yahoo.com,283 E. Spring Dr. ,San Jose,CA,False,95127,2024-05-03 23:35:20.819551,DL
905,Hae,Ramirez,hae.ramirez@hotmail.com,9367 Lake Street ,Baldwinsville,NY,False,13027,2024-05-03 23:35:20.819551,DL
906,Erik,Leblanc,erik.leblanc@aol.com,7 East Nut Swamp Street ,Sugar Land,TX,False,77478,2024-05-03 23:35:20.819551,DL
907,Daina,Sampson,daina.sampson@msn.com,556 Wellington St. ,Longview,TX,False,75604,2024-05-03 23:35:20.819551,DL
908,Delmar,Wise,delmar.wise@yahoo.com,8355 Kingston Avenue ,Lockport,NY,False,14094,2024-05-03 23:35:20.819551,DL
909,Alita,Salinas,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,False,11553,2024-05-03 23:35:20.819551,DL
910,Elenore,William,elenore.william@msn.com,23 Rockland St. ,Mcallen,TX,False,78501,2024-05-03 23:35:20.819551,DL
911,Nikita,Roy,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,False,14534,2024-05-03 23:35:20.819551,DL
912,Inocencia,Key,inocencia.key@hotmail.com,36 Wild Rose Ave. ,Massapequa Park,NY,False,11762,2024-05-03 23:35:20.819551,DL
913,Liliana,Kerr,liliana.kerr@yahoo.com,3 Cherry Drive ,Desoto,TX,False,75115,2024-05-03 23:35:20.819551,DL
914,Hortencia,O'neil,hortencia.o'neil@hotmail.com,1 Gulf Rd. ,Rockville Centre,NY,False,11570,2024-05-03 23:35:20.819551,DL
915,Beryl,Bennett,beryl.bennett@aol.com,9563 Edgemont St. ,Sacramento,CA,False,95820,2024-05-03 23:35:20.819551,DL
916,Alishia,Elliott,alishia.elliott@aol.com,8905 Courtland Ave. ,Mount Vernon,NY,False,10550,2024-05-03 23:35:20.819551,DL
917,Vernia,Madden,vernia.madden@aol.com,5 Iroquois Street ,Troy,NY,False,12180,2024-05-03 23:35:20.819551,DL
918,Kristel,Bullock,kristel.bullock@yahoo.com,7292 Armstrong Drive ,Smithtown,NY,False,11787,2024-05-03 23:35:20.819551,DL
919,Ruthanne,Hoover,ruthanne.hoover@aol.com,835 Paris Hill Road ,Torrance,CA,False,90505,2024-05-03 23:35:20.819551,DL
920,James,Robles,james.robles@aol.com,9 Chapel Lane ,North Tonawanda,NY,False,14120,2024-05-03 23:35:20.819551,DL
921,Evelin,Vargas,evelin.vargas@msn.com,7049 Pin Oak Ave. ,Webster,NY,False,14580,2024-05-03 23:35:20.819551,DL
922,Elvia,Cardenas,elvia.cardenas@hotmail.com,8 Paris Hill St. ,Massapequa,NY,False,11758,2024-05-03 23:35:20.819551,DL
923,Randee,Pitts,randee.pitts@msn.com,7371B Essex Street ,Canyon Country,CA,False,91387,2024-05-03 23:35:20.819551,DL
924,Lea,Irwin,lea.irwin@gmail.com,845 Adams Lane ,New Windsor,NY,False,12553,2024-05-03 23:35:20.819551,DL
925,Bryce,Monroe,bryce.monroe@aol.com,52 Cooper Lane ,Kingston,NY,False,12401,2024-05-03 23:35:20.819551,DL
926,Katina,Mcintosh,katina.mcintosh@yahoo.com,263 Swanson Dr. ,Bakersfield,CA,False,93306,2024-05-03 23:35:20.819551,DL
927,Guillermo,Hart,guillermo.hart@hotmail.com,81 Indian Summer Drive ,New York,NY,False,10002,2024-05-03 23:35:20.819551,DL
928,Joann,Barber,joann.barber@gmail.com,8945 Courtland Street ,Santa Monica,CA,False,90403,2024-05-03 23:35:20.819551,DL
929,Thurman,Ellis,thurman.ellis@gmail.com,20 Augusta Road ,Pleasanton,CA,False,94566,2024-05-03 23:35:20.819551,DL
930,Delana,Wagner,delana.wagner@aol.com,8499 Mill Pond Road ,Clifton Park,NY,False,12065,2024-05-03 23:35:20.819551,DL
931,Porter,Bass,porter.bass@hotmail.com,370 North Alderwood Dr. ,San Angelo,TX,False,76901,2024-05-03 23:35:20.819551,DL
932,Yvonne,Bean,yvonne.bean@yahoo.com,20 W. Marsh Ave. ,Wappingers Falls,NY,False,12590,2024-05-03 23:35:20.819551,DL
933,Lurline,Rivers,lurline.rivers@msn.com,69 Pine Street ,Howard Beach,NY,False,11414,2024-05-03 23:35:20.819551,DL
934,Ocie,Slater,ocie.slater@msn.com,7799 W. Bohemia Dr. ,Hamburg,NY,False,14075,2024-05-03 23:35:20.819551,DL
935,Genevie,Miles,genevie.miles@aol.com,45 West Sulphur Springs Ave. ,Monroe,NY,False,10950,2024-05-03 23:35:20.819551,DL
936,Sherilyn,Wilcox,sherilyn.wilcox@gmail.com,905 North Buckingham Lane ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
937,Aida,Koch,aida.koch@gmail.com,9778 3rd Drive ,West Hempstead,NY,False,11552,2024-05-03 23:35:20.819551,DL
938,Emory,O'connor,emory.o'connor@gmail.com,34 Foxrun Street ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
939,Maximina,Hutchinson,maximina.hutchinson@hotmail.com,53 Stillwater Avenue ,Corpus Christi,TX,False,78418,2024-05-03 23:35:20.819551,DL
940,Marina,Hinton,marina.hinton@yahoo.com,7440 North Oxford St. ,Encino,CA,False,91316,2024-05-03 23:35:20.819551,DL
941,Danyell,Dickerson,danyell.dickerson@msn.com,8306 Fieldstone Dr. ,Central Islip,NY,False,11722,2024-05-03 23:35:20.819551,DL
942,Davis,Long,davis.long@msn.com,929 Elmwood Dr. ,Lancaster,NY,False,14086,2024-05-03 23:35:20.819551,DL
943,Lynn,Mcmahon,lynn.mcmahon@msn.com,9 Surrey St. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
944,Tonja,Henderson,tonja.henderson@aol.com,82 Alton St. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
945,Krissy,Ochoa,krissy.ochoa@msn.com,80 Queen Ave. ,Port Washington,NY,False,11050,2024-05-03 23:35:20.819551,DL
946,Angella,Bridges,angella.bridges@yahoo.com,8708 Sycamore St. ,Pittsford,NY,False,14534,2024-05-03 23:35:20.819551,DL
947,Angele,Castro,angele.castro@yahoo.com,15 Acacia Drive ,Palos Verdes Peninsula,CA,False,90274,2024-05-03 23:35:20.819551,DL
948,Siobhan,Lang,siobhan.lang@gmail.com,3 Monroe Lane ,Levittown,NY,False,11756,2024-05-03 23:35:20.819551,DL
949,Venessa,Frost,venessa.frost@msn.com,621 West School Rd. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
950,Verna,Solis,verna.solis@yahoo.com,7 Lincoln Lane ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
951,Steve,Bender,steve.bender@gmail.com,908 N. Pennington Dr. ,Scarsdale,NY,False,10583,2024-05-03 23:35:20.819551,DL
952,Aileen,Marquez,aileen.marquez@msn.com,8899 Newbridge Street ,Torrance,CA,False,90505,2024-05-03 23:35:20.819551,DL
953,Kattie,Stevenson,kattie.stevenson@aol.com,52 Carson Street ,Helotes,TX,False,78023,2024-05-03 23:35:20.819551,DL
954,Hassan,Nash,hassan.nash@yahoo.com,8105 University Lane ,Hicksville,NY,False,11801,2024-05-03 23:35:20.819551,DL
955,Delfina,Gilliam,delfina.gilliam@hotmail.com,9463 Bayberry Rd. ,West Babylon,NY,False,11704,2024-05-03 23:35:20.819551,DL
956,Venus,Hewitt,venus.hewitt@msn.com,9835 Old Cemetery Lane ,Farmingdale,NY,False,11735,2024-05-03 23:35:20.819551,DL
957,Stephen,Vega,stephen.vega@msn.com,5 Briarwood St. ,Anaheim,CA,False,92806,2024-05-03 23:35:20.819551,DL
958,Ciera,Koch,ciera.koch@gmail.com,881 Lawrence Drive ,Euless,TX,False,76039,2024-05-03 23:35:20.819551,DL
959,Christel,Barber,christel.barber@hotmail.com,320 Briarwood Lane ,Sacramento,CA,False,95820,2024-05-03 23:35:20.819551,DL
960,Arline,Lawson,arline.lawson@gmail.com,48 Whitemarsh Lane ,Hempstead,NY,False,11550,2024-05-03 23:35:20.819551,DL
961,Iva,Wilcox,iva.wilcox@aol.com,452 South Mayflower Drive ,Kingston,NY,False,12401,2024-05-03 23:35:20.819551,DL
962,Maple,Griffin,maple.griffin@gmail.com,20 Glendale Drive ,Copperas Cove,TX,False,76522,2024-05-03 23:35:20.819551,DL
963,Anisha,Lang,anisha.lang@aol.com,265 Peachtree St. ,Rome,NY,False,13440,2024-05-03 23:35:20.819551,DL
964,Brent,Calderon,brent.calderon@aol.com,3 Thomas St. ,Corpus Christi,TX,False,78418,2024-05-03 23:35:20.819551,DL
965,Margit,Osborn,margit.osborn@yahoo.com,909 Gulf Drive ,Plainview,NY,False,11803,2024-05-03 23:35:20.819551,DL
966,Novella,Patel,novella.patel@gmail.com,500 Livingston Street ,Glen Cove,NY,False,11542,2024-05-03 23:35:20.819551,DL
967,Laurette,Hebert,laurette.hebert@msn.com,18 South Constitution Court ,Canandaigua,NY,False,14424,2024-05-03 23:35:20.819551,DL
968,Jonna,Brown,jonna.brown@aol.com,1 Spring Drive ,Mahopac,NY,False,10541,2024-05-03 23:35:20.819551,DL
969,Jennell,Solis,jennell.solis@hotmail.com,194 2nd Rd. ,Rochester,NY,False,14606,2024-05-03 23:35:20.819551,DL
970,Ruth,Horton,ruth.horton@gmail.com,488 Mulberry Ave. ,Hollis,NY,False,11423,2024-05-03 23:35:20.819551,DL
971,Samual,Warner,samual.warner@gmail.com,8735 Thatcher Dr. ,Brentwood,NY,False,11717,2024-05-03 23:35:20.819551,DL
972,Damian,Mills,damian.mills@yahoo.com,7747 Elm Dr. ,Long Beach,NY,False,11561,2024-05-03 23:35:20.819551,DL
973,Margaretta,Clayton,margaretta.clayton@yahoo.com,524 San Pablo Ave. ,Ridgecrest,CA,False,93555,2024-05-03 23:35:20.819551,DL
974,Marcell,Barrett,marcell.barrett@gmail.com,266 Elm Drive ,Astoria,NY,False,11102,2024-05-03 23:35:20.819551,DL
975,Annis,Sanchez,annis.sanchez@aol.com,4 Edgewater Road ,Los Angeles,CA,False,90008,2024-05-03 23:35:20.819551,DL
976,Ayanna,Cherry,ayanna.cherry@yahoo.com,8829 Galvin Rd. ,Smithtown,NY,False,11787,2024-05-03 23:35:20.819551,DL
977,Barton,Cox,barton.cox@yahoo.com,8220 Creekside Street ,Amityville,NY,False,11701,2024-05-03 23:35:20.819551,DL
978,Diana,Reyes,diana.reyes@msn.com,7415 Annadale St. ,Bronx,NY,False,10451,2024-05-03 23:35:20.819551,DL
979,Ingeborg,Ellison,ingeborg.ellison@yahoo.com,360 Trusel St. ,Ithaca,NY,False,14850,2024-05-03 23:35:20.819551,DL
980,Carter,Booth,carter.booth@msn.com,82 Beech Drive ,Port Chester,NY,False,10573,2024-05-03 23:35:20.819551,DL
981,Christel,Cardenas,christel.cardenas@aol.com,428 S. Swanson Drive ,Long Beach,NY,False,11561,2024-05-03 23:35:20.819551,DL
982,Orval,Hunter,orval.hunter@aol.com,35 Wagon Drive ,San Angelo,TX,False,76901,2024-05-03 23:35:20.819551,DL
983,Marguerite,Berger,marguerite.berger@aol.com,875 Arch Lane ,Fullerton,CA,False,92831,2024-05-03 23:35:20.819551,DL
984,Ivette,Warren,ivette.warren@gmail.com,8408 Thomas Street ,Franklin Square,NY,False,11010,2024-05-03 23:35:20.819551,DL
985,Milagros,Weber,milagros.weber@hotmail.com,7591 Glendale Ave. ,Harlingen,TX,False,78552,2024-05-03 23:35:20.819551,DL
986,Marcel,Lindsay,marcel.lindsay@hotmail.com,249 Peninsula St. ,Ossining,NY,False,10562,2024-05-03 23:35:20.819551,DL
987,Louis,Powell,louis.powell@aol.com,368 Sugar Rd. ,Staten Island,NY,False,10301,2024-05-03 23:35:20.819551,DL
988,Vanda,Holmes,vanda.holmes@aol.com,9835 Wild Rose Drive ,Syosset,NY,False,11791,2024-05-03 23:35:20.819551,DL
989,Loreen,Byers,loreen.byers@yahoo.com,83 S. Rockledge Circle ,South Ozone Park,NY,False,11420,2024-05-03 23:35:20.819551,DL
990,Casimira,Chapman,casimira.chapman@yahoo.com,67 Snake Hill St. ,Monroe,NY,False,10950,2024-05-03 23:35:20.819551,DL
991,Brigida,Larson,brigida.larson@hotmail.com,8789 Sycamore Lane ,Canyon Country,CA,False,91387,2024-05-03 23:35:20.819551,DL
992,Chere,Alston,chere.alston@gmail.com,16 Lower River Street ,Patchogue,NY,False,11772,2024-05-03 23:35:20.819551,DL
993,Giovanna,Jefferson,giovanna.jefferson@gmail.com,9394 Riverside St. ,Ridgecrest,CA,False,93555,2024-05-03 23:35:20.819551,DL
